state,zcta,zip,tribe,pop_2015,pop_2020
OK,73541,73541,Kiowa-Comanche-Apache-Fort Sill Apache OTSA,179,284
OK,74053,74053,Cherokee OTSA,764,1149
OK,74136,74136,Creek OTSA,2924,2823
OK,74136,74170,Creek OTSA,2924,2823
OK,74136,74193,Creek OTSA,2924,2823
OK,73523,73523,Kiowa-Comanche-Apache-Fort Sill Apache OTSA,NA,NA
OK,74604,74604,Osage Reservation,1126,1284
OK,74020,74020,Pawnee OTSA,1217,1348
OK,74115,74115,Creek OTSA,3772,2768
OK,74115,74158,Creek OTSA,3772,2768
OK,74445,74445,Creek OTSA,931,817
OK,74022,74022,Osage Reservation,619,369
OK,73449,73449,Chickasaw OTSA,537,479
OK,74454,74454,Creek OTSA,652,880
OK,74354,74354,Quapaw OTSA,4808,4943
OK,74354,74355,Quapaw OTSA,4808,4943
OK,73552,73552,Kiowa-Comanche-Apache-Fort Sill Apache OTSA,358,301
OK,74015,74015,Cherokee OTSA,1677,2186
OK,74128,74128,Creek OTSA,1233,1092
OK,74015,74015,Creek OTSA,1677,2186
OK,74723,74723,Choctaw OTSA,350,295
OK,74071,74071,Creek OTSA,12,23
OK,74431,74431,Creek OTSA,364,308
OK,73438,73438,Chickasaw OTSA,227,289
OK,74134,74134,Creek OTSA,1342,1716
OK,74134,74169,Creek OTSA,1342,1716
OK,74033,74033,Creek OTSA,1876,2582
OK,74554,74554,Choctaw OTSA,565,501
OK,74458,74458,Creek OTSA,15,16
OK,74339,74335,Quapaw OTSA,502,468
OK,74339,74339,Quapaw OTSA,502,468
OK,74343,74343,Cherokee OTSA,735,876
OK,74117,74117,Cherokee OTSA,20,0
OK,74073,74073,Cherokee OTSA,1200,1518
OK,74477,74477,Cherokee OTSA,0,0
OK,74044,74044,Pawnee OTSA,953,1306
OK,74030,74030,Creek OTSA,521,401
OK,74450,74450,Creek OTSA,633,394
OK,74468,74468,Creek OTSA,65,56
OK,74029,74029,Cherokee OTSA,1144,805
OK,73443,73443,Chickasaw OTSA,523,817
OK,74843,74843,Chickasaw OTSA,93,32
OK,74110,74110,Creek OTSA,2090,2005
OK,73453,73453,Chickasaw OTSA,32,75
OK,74060,74060,Osage Reservation,36,67
OK,74852,74852,Citizen Potawatomi Nation-Absentee Shawnee OTSA,122,162
OK,73540,73540,Kiowa-Comanche-Apache-Fort Sill Apache OTSA,43,92
OK,74463,74463,Creek OTSA,824,447
OK,74360,74360,Quapaw OTSA,0,3
OK,74647,74647,Kaw OTSA,473,625
OK,74840,74840,Citizen Potawatomi Nation-Absentee Shawnee OTSA,449,426
OK,74054,74054,Osage Reservation,91,162
OK,74451,74451,Cherokee OTSA,1581,1741
OK,74650,74650,Pawnee OTSA,148,220
OK,73620,73620,Cheyenne and Arapaho OTSA,94,248
